CUSTOMER_ID	PURCHASE_ID	ORDERDATE
1023	713618325	2009-03-24
1024	713662806	2010-02-16
1028	713678605	2005-06-06
1028	713678602	2006-09-18
1028	713678600	2008-12-06
1029	713712152	2008-07-30
1030	713714688	2005-08-09
1030	713714686	2006-03-27
1031	713726539	2006-05-04
1032	713739539	2009-02-02
1034	713785075	2005-04-06
1034	713785084	2005-08-01
1034	713785079	2007-10-21
1034	713785070	2008-05-25
1034	713785072	2009-09-27
1035	713817697	2010-07-21
1036	713825592	2007-04-12
1036	713825587	2007-04-15
1036	713825589	2007-05-23
1036	713825596	2010-07-09
1040	713887623	2005-04-03
1041	713913327	2005-05-18
1041	713913332	2007-05-30
1041	713913329	2010-11-04
1048	713916525	2007-04-14
1048	713916522	2008-04-29
1048	713916520	2008-06-03
1052	713980405	2005-06-06
1052	713980407	2008-06-01
1054	714050848	2008-04-30
1054	714050850	2010-04-29
1059	714112912	2010-04-23
1063	714129616	2007-05-09
1063	714129618	2009-07-25
1064	714208462	2005-01-24
1064	714208458	2005-12-27
1064	714208467	2006-01-06
1064	714208453	2009-10-13
1064	714208455	2009-10-26
1070	714222440	2007-06-10
1071	714264025	2009-04-17
1072	714269482	2008-04-24
1075	714296280	2005-12-02
1075	714296277	2006-08-24
1075	714296275	2008-12-03
1076	714349014	2005-10-02
1076	714349011	2009-01-23
1076	714349009	2010-10-21
1077	714352400	2007-11-05
1077	714352398	2010-12-29
1078	714395749	2006-01-15
1078	714395751	2010-03-05
1092	714406843	2010-12-16
1098	714429232	2005-09-20
1098	714429229	2006-09-28
1098	714429227	2009-04-12
1102	714446989	2008-11-02
1102	714446991	2010-06-17
1103	714451356	2006-03-25
1103	714451354	2010-01-27
1107	714480566	2005-08-14
1107	714480564	2006-06-08
1109	714482012	2010-06-02
1110	714500875	2007-09-20
1110	714500873	2008-11-19
1113	714522986	2007-09-19
1116	714525910	2005-09-10
1116	714525905	2007-09-01
1116	714525907	2010-12-04
1117	714541481	2008-03-12
1117	714541479	2009-04-09
1117	714541484	2010-11-18
1118	714544031	2007-02-24
1118	714544033	2010-04-16
1119	714617138	2005-01-12
1119	714617135	2005-09-27
1119	714617133	2006-10-08
1120	714630081	2007-08-18
1120	714630086	2009-01-16
1120	714630083	2010-07-17
1122	714656978	2005-02-02
1122	714656980	2010-08-21
1124	714668439	2005-02-02
1126	714678337	2005-02-16
1126	714678330	2005-07-30
1126	714678328	2006-10-11
1126	714678333	2009-04-06
1129	714688358	2007-11-20
1129	714688360	2008-08-29
1132	714717874	2005-12-16
1132	714717886	2007-03-04
1132	714717872	2009-09-16
1132	714717881	2010-08-23
1132	714717877	2010-08-28
1134	714778369	2005-12-01
1134	714778371	2010-08-22
1134	714778374	2010-12-03
1138	714795521	2005-11-23
1140	714800661	2008-06-25
1140	714800656	2008-07-01
1140	714800658	2010-01-02
1151	714840501	2007-09-29
1151	714840499	2010-09-14
1153	714932763	2009-05-02
1154	714934476	2006-12-06
1157	715029205	2005-07-14
1157	715029207	2005-11-12
1159	715034152	2007-01-30
1159	715034149	2007-08-18
1159	715034147	2007-12-05
1159	715034156	2008-04-19
1160	715071658	2008-09-18
1160	715071653	2009-02-01
1160	715071655	2010-01-28
1161	715090109	2005-02-20
1161	715090095	2005-04-02
1161	715090115	2006-07-09
1161	715090100	2006-11-18
1161	715090104	2007-07-24
1161	715090097	2007-12-03
1164	715104435	2006-02-17
1164	715104437	2007-05-04
1167	715107860	2005-09-24
1167	715107862	2006-10-26
1167	715107865	2010-10-14
1172	715117955	2006-02-25
1172	715117957	2007-06-28
1173	715152206	2005-03-12
1173	715152209	2008-12-07
1173	715152204	2010-04-22
1176	715160587	2007-09-26
1176	715160584	2008-10-13
1176	715160582	2009-08-27
1181	715161772	2010-09-22
1182	715242140	2008-12-14
1182	715242138	2010-11-06
1183	715255762	2011-02-25
1183	715255774	2011-03-03
1183	715255780	2011-04-08
1183	715255760	2011-06-09
1183	715255769	2011-06-09
1183	715255765	2011-06-22
1184	715257872	2009-11-30
1188	715290690	2008-01-27
1188	715290688	2010-06-13
1194	715327483	2007-05-01
1194	715327478	2007-08-04
1194	715327498	2007-10-08
1194	715327487	2007-12-25
1194	715327480	2008-05-27
1194	715327492	2009-11-30
1198	715361502	2007-09-09
1198	715361504	2009-10-05
1200	715419413	2005-09-08
1200	715419418	2007-12-28
1200	715419404	2008-08-20
1200	715419424	2009-02-02
1200	715419409	2010-01-08
1200	715419406	2010-05-27
1206	715443265	2005-04-09
1206	715443270	2005-09-11
1206	715443267	2009-10-29
1208	715450465	2005-04-07
1208	715450467	2005-11-20
1209	715465412	2007-07-07
1209	715465410	2007-08-23
1211	715475136	2006-11-12
1211	715475134	2007-06-19
1212	715496107	2008-04-04
1212	715496109	2009-05-06
1213	715503953	2007-08-14
1213	715503956	2007-09-24
1213	715503951	2009-03-17
1214	715564959	2008-03-01
1214	715564957	2008-11-08
1215	715570243	2006-03-01
1215	715570245	2009-02-10
1217	715581460	2005-10-05
1217	715581463	2009-01-14
1217	715581458	2009-07-24
1218	715610142	2005-04-17
1218	715610140	2006-11-16
1218	715610145	2008-10-21
1223	715622052	2009-05-15
1223	715622054	2009-08-13
1224	715654348	2009-10-23
1226	715658062	2010-03-14
1229	715670544	2006-08-17
1229	715670546	2008-09-12
1235	715700424	2006-12-19
1235	715700419	2007-07-19
1235	715700421	2009-10-26
1236	715711424	2006-01-10
1236	715711426	2006-08-19
1237	715753709	2007-04-24
1240	715769319	2005-12-28
1240	715769314	2009-02-20
1240	715769316	2009-05-16
1241	715775090	2005-09-29
1241	715775087	2008-09-26
1241	715775085	2010-08-19
1243	715778343	2005-02-09
1243	715778346	2006-04-04
1243	715778350	2006-07-28
1243	715778341	2010-03-27
1245	715805673	2010-01-17
1248	715836415	2008-03-18
1248	715836412	2008-08-21
1248	715836410	2010-06-05
1250	715851109	2007-09-01
1251	715858790	2009-05-19
1252	715864599	2005-05-12
1252	715864590	2007-01-05
1252	715864595	2007-12-18
1252	715864592	2008-02-29
1257	715887998	2005-06-07
1257	715888007	2006-01-14
1257	715888002	2006-11-15
1257	715887995	2007-10-22
1257	715887993	2010-03-24
1258	715906598	2010-01-09
1262	715954672	2006-01-16
1262	715954674	2006-09-12
1262	715954681	2009-01-18
1262	715954677	2010-12-05
1263	715991510	2005-06-13
1263	715991512	2005-08-21
1263	715991515	2006-01-21
1264	716040690	2006-12-06
1264	716040695	2009-03-14
1264	716040692	2009-07-29
1265	716075175	2006-02-24
1265	716075178	2007-05-06
1265	716075173	2010-03-13
1266	716116428	2006-04-09
1266	716116423	2009-08-30
1266	716116425	2009-09-30
1268	716167261	2009-07-15
1268	716167263	2010-08-23
1269	716173762	2008-01-10
1272	716188397	2005-01-08
1272	716188390	2005-02-07
1272	716188388	2005-07-14
1272	716188393	2005-09-12
1273	716191156	2005-05-08
1273	716191161	2006-11-14
1273	716191158	2007-01-21
1274	716212093	2006-02-22
1274	716212095	2008-04-08
1276	716247211	2005-02-08
1276	716247206	2006-06-09
1276	716247208	2009-03-21
1281	716261718	2006-01-17
1281	716261720	2009-12-05
1281	716261723	2010-04-29
1283	716268992	2009-06-27
1283	716268990	2010-12-22
1284	716274298	2009-05-27
1285	716280982	2005-03-10
1289	716313486	2005-04-07
1289	716313488	2005-12-26
1289	716313491	2010-01-02
1291	716314453	2005-05-11
1291	716314451	2008-04-20
1294	716362193	2005-10-24
1295	716384021	2006-01-26
1295	716384019	2006-03-23
1295	716384024	2010-04-21
1297	716397336	2009-04-16
1297	716397334	2009-08-28
1298	716398670	2009-04-28
1298	716398668	2010-03-07
1300	716413331	2007-10-01
1300	716413329	2008-06-08
1300	716413334	2010-12-15
1301	716481186	2005-08-02
1301	716481183	2009-08-16
1301	716481181	2010-03-13
1302	716503402	2007-06-01
1302	716503407	2007-12-02
1302	716503404	2009-12-23
1303	716515464	2005-01-06
1303	716515459	2005-06-14
1303	716515450	2005-08-02
1303	716515455	2005-08-09
1303	716515452	2010-02-13
1304	716541283	2005-06-01
1304	716541278	2006-11-07
1304	716541280	2010-01-15
1308	716544911	2006-01-15
1308	716544904	2006-04-22
1308	716544916	2007-05-30
1308	716544907	2008-05-29
1308	716544902	2009-03-11
1309	716586868	2005-09-16
1309	716586877	2007-09-09
1309	716586888	2009-10-28
1309	716586882	2009-11-06
1309	716586873	2010-03-06
1309	716586870	2010-04-15
1310	716607955	2007-12-30
1310	716607953	2009-09-07
1311	716613949	2005-08-11
1311	716613940	2006-06-02
1311	716613945	2006-12-08
1311	716613954	2007-02-16
1311	716613942	2008-06-02
1312	716614969	2006-07-27
1312	716614971	2007-05-11
1312	716614974	2009-07-26
1315	716666936	2009-09-24
1315	716666934	2010-09-09
1316	716779000	2008-04-09
1317	716782935	2005-03-19
1317	716782933	2009-07-26
1317	716782938	2010-01-22
1320	716786944	2009-11-17
1322	716806300	2006-12-30
1322	716806295	2010-04-27
1322	716806297	2010-05-14
1323	716837696	2007-05-18
1324	716840313	2009-03-30
1325	716854686	2006-10-12
1331	716865251	2006-09-13
1331	716865253	2006-10-22
1331	716865256	2009-01-17
1333	716880711	2005-08-08
1333	716880708	2006-07-28
1333	716880706	2007-08-07
1335	716881656	2007-01-10
1335	716881654	2008-12-01
1335	716881663	2009-11-17
1335	716881659	2010-09-28
1335	716881668	2010-10-03
1336	716914509	2009-08-29
1337	716947833	2006-02-23
1337	716947838	2006-04-30
1337	716947835	2009-12-18
1339	716951688	2007-12-08
1339	716951691	2008-10-16
1339	716951686	2010-03-30
1342	716996735	2006-07-13
1342	716996737	2009-05-26
1344	717002948	2005-04-15
1344	717002946	2009-03-28
1346	717022118	2006-04-28
1347	717025298	2005-04-25
1347	717025295	2007-03-25
1347	717025293	2010-08-16
1348	717025539	2005-10-17
1348	717025537	2007-05-14
1348	717025542	2009-08-04
1354	717045973	2007-11-29
1354	717045971	2009-10-07
1355	717072988	2006-08-05
1355	717073006	2006-12-12
1355	717072986	2007-12-20
1355	717073000	2009-09-20
1355	717072991	2009-11-13
1355	717072995	2010-02-08
1356	717091062	2008-06-12
1356	717091064	2010-03-24
1357	717091545	2006-08-30
1357	717091554	2008-09-26
1357	717091542	2009-06-28
1357	717091549	2009-08-01
1357	717091540	2010-01-16
1360	717092760	2005-12-23
1360	717092762	2008-03-14
1361	717096168	2008-06-22
1363	717160806	2005-06-28
1364	717197312	2006-03-18
1364	717197317	2007-10-30
1364	717197314	2009-01-03
1366	717198139	2005-05-06
1366	717198124	2006-08-06
1366	717198121	2006-09-10
1366	717198133	2007-08-11
1366	717198128	2009-08-21
1366	717198119	2010-06-09
1370	717202401	2007-05-29
1370	717202392	2009-01-09
1370	717202394	2010-08-05
1370	717202397	2010-11-12
1373	717254074	2006-09-17
1373	717254076	2008-07-11
1374	717254349	2007-02-28
1374	717254346	2008-03-12
1374	717254344	2010-05-01
1375	717263614	2008-01-26
1375	717263616	2008-02-25
1376	717284748	2009-12-09
1378	717289371	2005-01-07
1378	717289366	2006-05-12
1378	717289380	2008-09-25
1378	717289375	2009-09-29
1378	717289368	2010-11-11
1380	717335691	2007-05-01
1380	717335689	2010-06-13
1383	717336849	2006-01-09
1383	717336852	2006-09-29
1383	717336847	2007-10-11
1384	717351994	2005-09-10
1388	717354915	2007-04-30
1388	717354912	2008-10-30
1388	717354910	2010-08-29
1393	717366677	2007-06-17
1393	717366679	2009-06-25
1395	717405103	2005-01-17
1395	717405101	2006-05-18
1395	717405106	2008-10-25
1396	717474531	2005-06-24
1396	717474529	2008-10-29
1396	717474534	2010-07-04
1400	717480656	2006-07-25
1400	717480654	2006-11-06
1400	717480659	2010-12-14
1401	717486440	2009-02-26
1407	717499452	2006-07-29
1407	717499454	2009-07-04
1408	717533507	2005-03-05
1408	717533512	2006-02-24
1408	717533509	2006-05-24
1409	717604312	2007-08-10
1409	717604310	2010-05-26
1409	717604315	2010-12-27
1411	717665221	2005-01-30
1411	717665223	2008-03-18
1411	717665226	2010-08-07
1419	717700377	2005-12-10
1419	717700379	2006-12-17
1419	717700382	2008-03-03
1420	717725981	2008-01-17
1420	717725978	2009-07-09
1420	717725976	2010-04-13
1421	717750223	2005-09-24
1421	717750228	2008-07-06
1421	717750225	2010-05-24
1422	717752188	2009-12-22
1424	717768095	2005-07-17
1424	717768093	2006-04-18
1425	717783950	2005-01-08
1425	717783953	2007-05-18
1425	717783957	2007-12-16
1425	717783948	2009-09-17
1427	717806849	2005-03-05
1427	717806854	2006-03-18
1427	717806842	2007-09-23
1427	717806840	2008-01-28
1427	717806845	2008-03-19
1427	717806860	2009-11-24
1428	717808450	2006-06-10
1430	717852015	2005-03-03
1432	717928058	2005-08-27
1432	717928056	2009-05-26
1435	717954438	2005-04-06
1435	717954440	2007-12-23
1435	717954458	2009-02-25
1435	717954452	2010-07-13
1435	717954447	2010-09-07
1435	717954443	2010-12-02
1443	717997708	2006-11-10
1445	718008903	2005-09-27
1445	718008898	2006-12-03
1445	718008900	2010-12-08
1447	718092069	2006-05-09
1450	718094865	2009-09-22
1450	718094862	2009-10-29
1450	718094860	2010-05-16
1452	718145860	2007-05-16
1453	718152494	2005-07-20
1453	718152492	2009-09-07
1461	718167140	2006-02-17
1461	718167145	2006-09-14
1461	718167142	2009-06-21
1464	718174407	2005-05-08
1464	718174402	2007-12-05
1464	718174404	2010-02-07
1465	718182539	2005-12-16
1466	718205501	2006-03-03
1467	718209196	2005-11-11
1467	718209198	2006-01-21
1468	718223068	2005-05-02
1468	718223077	2008-06-17
1468	718223082	2009-03-15
1468	718223073	2009-12-01
1468	718223088	2009-12-18
1468	718223070	2010-01-17
1475	718305042	2008-03-29
1476	718316088	2007-08-24
1476	718316090	2008-04-17
1476	718316093	2010-07-08
1477	718356539	2008-08-11
1478	718398103	2007-01-08
1478	718398101	2008-01-28
1478	718398106	2010-07-26
1481	718398305	2007-02-11
1481	718398307	2010-08-23
1482	718400540	2007-06-02
1482	718400538	2007-07-30
1482	718400543	2009-10-24
1483	718412932	2010-01-09
1484	718420071	2007-03-07
1484	718420073	2009-02-21
1484	718420076	2010-06-21
1485	718424599	2006-07-03
1487	718437990	2010-04-26
1488	718452711	2006-06-10
1488	718452714	2007-02-24
1488	718452709	2010-06-27
1490	718564326	2005-02-26
1490	718564328	2009-02-28
1490	718564331	2009-06-19
1492	718571129	2008-12-18
1493	718603231	2005-03-11
1493	718603213	2005-04-06
1493	718603211	2006-02-11
1493	718603220	2006-05-06
1493	718603216	2010-05-15
1493	718603225	2010-09-05
1494	718734979	2005-04-04
1494	718734977	2005-05-15
1494	718734986	2008-10-12
1494	718734982	2010-07-17
1495	718782784	2005-06-22
1495	718782786	2006-05-16
1500	718788936	2009-09-07
1504	718792255	2007-05-12
1504	718792253	2008-02-09
1504	718792262	2009-02-20
1504	718792267	2009-03-05
1504	718792273	2009-03-21
1504	718792258	2009-08-16
1510	718831804	2006-01-11
1510	718831802	2008-05-21
1512	718844426	2008-12-27
1514	718845176	2007-01-19
1514	718845173	2009-06-19
1514	718845171	2010-04-21
1515	718849727	2009-04-28
1515	718849725	2010-04-08
1515	718849730	2010-12-10
1519	718857996	2005-02-19
1519	718857991	2006-05-25
1519	718857993	2009-07-24
1522	718874596	2009-04-20
1524	718928277	2005-06-04
1524	718928275	2008-05-19
1524	718928280	2008-10-07
1533	718944397	2006-08-26
1533	718944400	2008-09-14
1533	718944395	2009-07-09
1535	718953541	2009-11-26
1535	718953543	2010-11-11
1538	718971171	2008-05-09
1539	718995852	2006-05-14
1541	718997722	2007-07-08
1541	718997727	2008-03-09
1541	718997724	2009-06-24
1545	719020671	2005-01-19
1545	719020676	2008-09-08
1545	719020680	2008-09-18
1545	719020685	2010-08-29
1545	719020673	2010-12-27
1546	719089036	2007-07-06
1546	719089038	2009-06-09
1546	719089041	2010-07-21
1547	719110202	2006-10-14
1548	719128036	2010-09-24
1549	719132828	2009-09-08
1550	719185323	2005-09-22
1551	719229250	2007-04-26
1552	719261252	2006-12-10
1552	719261255	2010-03-07
1552	719261250	2010-04-15
1553	719338812	2005-10-14
1553	719338810	2008-04-30
1554	719340536	2006-07-15
1554	719340538	2009-11-23
1556	719431597	2006-07-07
1557	719445827	2006-05-18
1557	719445829	2008-01-02
1558	719446764	2008-04-20
1558	719446762	2009-09-13
1558	719446767	2010-03-15
1559	719482202	2007-08-07
1560	719508331	2005-08-21
1560	719508336	2007-09-30
1560	719508333	2009-07-21
1561	719521905	2010-11-16
1562	719557759	2006-05-06
1562	719557761	2008-12-10
1562	719557764	2009-08-02
1567	719560864	2007-09-11
1567	719560862	2009-04-18
1567	719560867	2010-12-20
1572	719609052	2008-03-18
1572	719609047	2008-05-09
1572	719609049	2010-06-16
1573	719650668	2007-01-07
1573	719650666	2009-07-02
1574	719652600	2007-03-19
1574	719652598	2010-03-24
1574	719652603	2010-11-22
1575	719660633	2005-02-18
1575	719660628	2009-05-06
1575	719660630	2009-05-24
1578	719666017	2009-11-19
1578	719666015	2010-08-19
1583	719697142	2010-08-24
1584	719728803	2008-02-09
1586	719757685	2005-10-26
1586	719757682	2006-05-08
1586	719757680	2007-02-06
1587	719786139	2006-08-02
1590	719823789	2010-08-01
1595	719898646	2009-03-05
1596	719904194	2008-06-03
1596	719904199	2008-12-19
1596	719904196	2010-05-14
1596	719904203	2010-10-19
1597	719956879	2009-05-06
1600	719988125	2007-08-13
1602	720000755	2005-02-08
1602	720000752	2006-08-15
1602	720000750	2009-12-13
1603	720033891	2005-02-22
1605	720038010	2010-10-28
1609	720038925	2006-02-20
1609	720038913	2007-03-06
1609	720038920	2008-04-24
1609	720038916	2009-09-02
1609	720038911	2010-09-30
1610	720076375	2005-10-12
1610	720076377	2008-04-13
1613	720090440	2005-08-05
1613	720090449	2007-01-19
1613	720090442	2009-03-17
1613	720090445	2010-01-07
1615	720097803	2006-01-10
1619	720100771	2008-11-14
1619	720100773	2010-12-16
1624	720123124	2007-07-12
1624	720123122	2008-02-02
1624	720123127	2009-02-04
1625	720137446	2010-12-02
1630	720165778	2009-05-05
1631	720172140	2006-09-24
1631	720172142	2008-09-11
1633	720187793	2005-04-22
1633	720187788	2005-07-23
1633	720187790	2006-10-07
1634	720197999	2006-02-17
1634	720197994	2006-12-12
1634	720197996	2009-01-09
1637	720253915	2007-01-18
1645	720271805	2005-08-07
1645	720271810	2008-02-27
1645	720271807	2009-08-23
1648	720345827	2010-10-05
1650	720351911	2005-03-25
1654	720356429	2006-05-01
1654	720356426	2006-06-17
1654	720356424	2009-01-08
1660	720399423	2008-01-10
1660	720399418	2008-05-14
1660	720399420	2008-06-16
1661	720471048	2006-02-22
1661	720471053	2006-12-25
1661	720471050	2008-11-10
1663	720544112	2005-04-11
1663	720544121	2005-10-25
1663	720544109	2005-11-07
1663	720544107	2006-08-08
1663	720544116	2009-04-08
1664	720551994	2007-03-15
1667	720582729	2005-10-06
1667	720582715	2005-10-16
1667	720582724	2008-02-01
1667	720582735	2008-06-21
1667	720582717	2008-11-14
1667	720582720	2010-08-04
1676	720604897	2005-04-14
1676	720604893	2008-12-07
1676	720604890	2010-02-19
1676	720604888	2010-11-16
1678	720608455	2005-02-23
1678	720608453	2005-06-21
1678	720608458	2007-06-05
1678	720608462	2009-02-10
1685	720625965	2005-05-16
1685	720625974	2005-11-13
1685	720625960	2007-08-29
1685	720625969	2008-03-26
1685	720625962	2010-07-23
1688	720665470	2006-10-02
1688	720665468	2008-01-03
1689	720685585	2008-01-02
1689	720685587	2008-07-26
1691	720702829	2010-05-08
1692	720718374	2005-02-21
1692	720718369	2005-12-27
1692	720718371	2006-08-25
1692	720718378	2007-08-24
1692	720718383	2008-05-22
1694	720753117	2007-08-12
1694	720753115	2007-10-03
1697	720776707	2005-09-12
1697	720776705	2005-11-14
1697	720776710	2006-11-26
1698	720897239	2009-09-12
1699	720909398	2006-03-07
1699	720909393	2006-04-03
1699	720909395	2008-09-17
1700	720915113	2009-02-02
1700	720915111	2010-11-04
1701	720931303	2005-08-07
1701	720931301	2006-01-01
1701	720931306	2006-06-01
1703	721161771	2005-01-14
1703	721161773	2007-09-06
1705	721188275	2007-09-08
1708	721193117	2009-02-18
1708	721193115	2009-11-22
1710	721220769	2006-03-03
